Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HAL.NS,HAL.NS,HAL.NS,HAL.NS,HAL.NS,HAL.NS
Date,,,,,,
2018-04-02 00:00:00+00:00,479.4468688964844,574.625,577.5,559.0,563.8499755859375,352730
2018-04-03 00:00:00+00:00,470.8320617675781,564.2999877929688,573.5,563.1749877929688,570.5,115130
2018-04-04 00:00:00+00:00,465.53387451171875,557.9500122070312,570.0,557.5,565.0,163364
2018-04-05 00:00:00+00:00,464.7203369140625,556.9749755859375,565.625,554.75,561.0,149988
2018-04-06 00:00:00+00:00,460.0896301269531,551.4249877929688,559.4249877929688,550.0250244140625,551.75,146026
2018-04-09 00:00:00+00:00,460.7570495605469,552.2249755859375,556.0,550.25,550.25,119028
2018-04-10 00:00:00+00:00,459.8602600097656,551.1500244140625,555.0,546.0250244140625,554.9000244140625,107306
2018-04-11 00:00:00+00:00,457.7742614746094,548.6500244140625,553.0,547.5,551.0,79912
2018-04-12 00:00:00+00:00,453.1226806640625,543.0750122070312,549.0250244140625,540.0499877929688,548.0,109438
2018-04-13 00:00:00+00:00,468.5167541503906,561.5250244140625,575.0,552.5499877929688,557.5,289764
2018-04-16 00:00:00+00:00,478.8836975097656,573.9500122070312,579.9500122070312,562.0,562.5,270532
2018-04-17 00:00:00+00:00,478.2579345703125,573.2000122070312,582.0,571.0,578.5,123586
2018-04-18 00:00:00+00:00,471.4161376953125,565.0,577.5,562.5,577.0,83918
2018-04-19 00:00:00+00:00,476.02606201171875,570.5250244140625,576.7000122070312,564.5499877929688,569.0,101248
2018-04-20 00:00:00+00:00,469.55963134765625,562.7750244140625,572.9500122070312,559.0,570.5999755859375,69878
2018-04-23 00:00:00+00:00,471.9585266113281,565.6500244140625,574.5,561.1749877929688,566.0,79814
2018-04-24 00:00:00+00:00,471.7499084472656,565.4000244140625,572.25,565.0,568.9749755859375,60078
2018-04-25 00:00:00+00:00,469.517822265625,562.7249755859375,572.9500122070312,561.4249877929688,565.5,69828
2018-04-26 00:00:00+00:00,471.6038818359375,565.2249755859375,569.0,562.5,563.5,32780
2018-04-27 00:00:00+00:00,469.6639709472656,562.9000244140625,567.4749755859375,561.0,566.3250122070312,33144
2018-04-30 00:00:00+00:00,469.0590515136719,562.1749877929688,567.2000122070312,559.5,567.2000122070312,37230
2018-05-02 00:00:00+00:00,464.845458984375,557.125,565.9749755859375,555.625,559.5,37722
2018-05-03 00:00:00+00:00,456.8147277832031,547.5,557.5,544.5999755859375,557.0250244140625,38088
2018-05-04 00:00:00+00:00,456.2098083496094,546.7750244140625,552.5,545.0,552.5,24564
2018-05-07 00:00:00+00:00,462.3006896972656,554.0750122070312,561.0250244140625,541.0250244140625,545.25,42232
2018-05-08 00:00:00+00:00,460.7154235839844,552.1749877929688,559.4500122070312,549.5,552.5999755859375,25240
2018-05-09 00:00:00+00:00,456.1681213378906,546.7249755859375,551.9749755859375,545.0,550.0,19522
2018-05-10 00:00:00+00:00,452.87237548828125,542.7750244140625,545.9249877929688,542.0,545.0,25424
2018-05-11 00:00:00+00:00,451.8919677734375,541.5999755859375,545.5,535.5750122070312,543.75,32238
2018-05-14 00:00:00+00:00,444.9041748046875,533.2249755859375,543.9749755859375,532.0,541.0,35344
2018-05-15 00:00:00+00:00,440.2734680175781,527.6749877929688,541.8250122070312,525.75,537.5,30794
2018-05-16 00:00:00+00:00,435.66363525390625,522.1500244140625,528.9500122070312,521.5,527.25,206278
2018-05-17 00:00:00+00:00,433.7654724121094,519.875,525.3250122070312,516.4749755859375,523.0,19002
2018-05-18 00:00:00+00:00,430.8868408203125,516.4249877929688,522.0,515.0250244140625,522.0,23104
2018-05-21 00:00:00+00:00,426.0892639160156,510.67498779296875,515.9749755859375,504.5,515.9749755859375,51328
2018-05-22 00:00:00+00:00,426.33953857421875,510.9750061035156,514.5,505.625,512.5,21616
2018-05-23 00:00:00+00:00,423.7113342285156,507.82501220703125,512.0,503.0,510.0,23970
2018-05-24 00:00:00+00:00,420.83282470703125,504.375,507.57501220703125,502.5249938964844,507.5,20556
2018-05-25 00:00:00+00:00,426.6733703613281,511.375,512.5,502.7749938964844,504.0,27830
2018-05-28 00:00:00+00:00,434.85009765625,521.1749877929688,527.5,510.0,510.0,45700
2018-05-29 00:00:00+00:00,437.49920654296875,524.3499755859375,525.5,517.5,517.5,17038
2018-05-30 00:00:00+00:00,451.12017822265625,540.6749877929688,549.0,505.5,521.5,169116
2018-05-31 00:00:00+00:00,441.0035095214844,528.5499877929688,549.4749755859375,523.25,542.5,684704
2018-06-01 00:00:00+00:00,429.6352844238281,514.9249877929688,525.0250244140625,513.7750244140625,525.0,31148
2018-06-04 00:00:00+00:00,424.921142578125,509.2749938964844,520.0250244140625,507.5,520.0,20846
