Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SANGHVIMOV.NS,SANGHVIMOV.NS,SANGHVIMOV.NS,SANGHVIMOV.NS,SANGHVIMOV.NS,SANGHVIMOV.NS
Date,,,,,,
2007-01-24 00:00:00+00:00,64.22293090820312,87.58999633789062,89.80000305175781,83.5999984741211,87.0,16774
2007-01-25 00:00:00+00:00,62.94343948364258,85.84500122070312,93.0,74.55000305175781,88.0,16330
2007-01-29 00:00:00+00:00,64.64086151123047,88.16000366210938,92.0,86.0,92.0,7440
2007-01-31 00:00:00+00:00,65.35575866699219,89.13500213623047,90.5,87.5,90.0,7938
2007-02-01 00:00:00+00:00,58.73841857910156,80.11000061035156,84.0,78.5,84.0,15380
2007-02-02 00:00:00+00:00,57.774234771728516,78.79499816894531,83.48999786376953,76.0,80.0,6806
2007-02-05 00:00:00+00:00,55.218955993652344,75.30999755859375,79.5,74.0,79.4000015258789,6668
2007-02-06 00:00:00+00:00,55.57823181152344,75.80000305175781,80.0,75.69999694824219,80.0,6078
2007-02-07 00:00:00+00:00,55.82752990722656,76.13999938964844,77.88999938964844,75.80000305175781,76.80000305175781,5386
2007-02-08 00:00:00+00:00,55.237281799316406,75.33499908447266,77.28500366210938,74.75,75.0,1394
2007-02-09 00:00:00+00:00,54.67637252807617,74.56999969482422,76.94999694824219,74.30000305175781,75.5,2968
2007-02-12 00:00:00+00:00,52.0257682800293,70.95500183105469,74.5999984741211,65.55000305175781,71.5,1490
2007-02-13 00:00:00+00:00,50.7902946472168,69.2699966430664,70.30000305175781,68.0,69.0,2738
2007-02-14 00:00:00+00:00,51.974449157714844,70.88500213623047,74.55000305175781,66.00499725341797,74.55000305175781,1472
2007-02-15 00:00:00+00:00,53.19527053833008,72.55000305175781,79.9000015258789,70.50499725341797,79.9000015258789,668
2007-02-19 00:00:00+00:00,53.385894775390625,72.80999755859375,75.4000015258789,72.0,75.4000015258789,612
2007-02-20 00:00:00+00:00,52.791988372802734,72.0,74.9000015258789,72.0,74.9000015258789,718
2007-02-21 00:00:00+00:00,53.60586929321289,73.11000061035156,74.0,72.4000015258789,73.0,4832
2007-02-22 00:00:00+00:00,51.648162841796875,70.44000244140625,74.0,70.0,73.0,5240
2007-02-23 00:00:00+00:00,52.29339599609375,71.31999969482422,74.5,65.5999984741211,74.5,1796
2007-02-26 00:00:00+00:00,52.77732467651367,71.9800033569336,73.69499969482422,70.0,70.61000061035156,1558
