Price,Adj Close,Close,High,Low,Open,Volume
Ticker,YATRA.NS,YATRA.NS,YATRA.NS,YATRA.NS,YATRA.NS,YATRA.NS
Date,,,,,,
2023-09-28 00:00:00+00:00,135.89999389648438,135.89999389648438,138.5500030517578,127.5,127.5,10321831
2023-09-29 00:00:00+00:00,136.85000610351562,136.85000610351562,146.6999969482422,135.85000610351562,136.35000610351562,3023857
2023-10-03 00:00:00+00:00,134.60000610351562,134.60000610351562,137.0,132.3000030517578,136.89999389648438,1364883
2023-10-04 00:00:00+00:00,130.64999389648438,130.64999389648438,134.0,126.0,131.0,1938209
2023-10-05 00:00:00+00:00,136.8000030517578,136.8000030517578,137.8000030517578,129.0,130.75,1655959
2023-10-06 00:00:00+00:00,138.0,138.0,139.5500030517578,134.5,137.0500030517578,749035
2023-10-09 00:00:00+00:00,137.5500030517578,137.5500030517578,139.85000610351562,132.5,139.85000610351562,502791
2023-10-10 00:00:00+00:00,141.75,141.75,142.5,136.60000610351562,137.5500030517578,3029622
2023-10-11 00:00:00+00:00,141.9499969482422,141.9499969482422,143.4499969482422,134.14999389648438,142.9499969482422,4898975
2023-10-12 00:00:00+00:00,140.3000030517578,140.3000030517578,144.6999969482422,139.10000610351562,142.89999389648438,4787800
2023-10-13 00:00:00+00:00,150.25,150.25,157.3000030517578,138.3000030517578,138.9499969482422,9365099
2023-10-16 00:00:00+00:00,145.64999389648438,145.64999389648438,158.14999389648438,142.10000610351562,150.5,7834535
2023-10-17 00:00:00+00:00,144.0500030517578,144.0500030517578,147.3000030517578,140.8000030517578,144.64999389648438,3007019
2023-10-18 00:00:00+00:00,140.14999389648438,140.14999389648438,145.4499969482422,137.4499969482422,143.89999389648438,1173630
2023-10-19 00:00:00+00:00,142.0500030517578,142.0500030517578,142.89999389648438,137.25,138.8000030517578,833480
2023-10-20 00:00:00+00:00,140.8000030517578,140.8000030517578,144.60000610351562,138.75,141.6999969482422,897235
2023-10-23 00:00:00+00:00,134.8000030517578,134.8000030517578,142.0,131.0,142.0,1147178
2023-10-25 00:00:00+00:00,132.75,132.75,137.60000610351562,129.3000030517578,137.60000610351562,1002770
2023-10-26 00:00:00+00:00,127.69999694824219,127.69999694824219,130.9499969482422,124.55000305175781,130.0,819375
2023-10-27 00:00:00+00:00,126.1500015258789,126.1500015258789,130.85000610351562,125.5999984741211,129.0,511899
2023-10-30 00:00:00+00:00,129.9499969482422,129.9499969482422,131.89999389648438,124.5999984741211,126.55000305175781,562506
2023-10-31 00:00:00+00:00,127.94999694824219,127.94999694824219,133.0,127.30000305175781,133.0,356576
2023-11-01 00:00:00+00:00,129.0,129.0,129.8000030517578,127.4000015258789,127.6500015258789,212806
2023-11-02 00:00:00+00:00,128.14999389648438,128.14999389648438,130.8000030517578,127.5,130.8000030517578,149367
2023-11-03 00:00:00+00:00,129.8000030517578,129.8000030517578,130.8000030517578,128.4499969482422,129.6999969482422,197161
2023-11-06 00:00:00+00:00,132.85000610351562,132.85000610351562,134.0,129.8000030517578,130.0500030517578,230723
2023-11-07 00:00:00+00:00,133.8000030517578,133.8000030517578,134.25,131.25,133.4499969482422,202397
2023-11-08 00:00:00+00:00,138.35000610351562,138.35000610351562,139.89999389648438,133.39999389648438,135.0,691436
2023-11-09 00:00:00+00:00,137.1999969482422,137.1999969482422,141.0,135.25,138.8000030517578,303447
2023-11-10 00:00:00+00:00,139.0500030517578,139.0500030517578,140.4499969482422,135.25,137.4499969482422,367505
2023-11-13 00:00:00+00:00,138.64999389648438,138.64999389648438,141.10000610351562,137.5,139.85000610351562,212323
2023-11-15 00:00:00+00:00,132.35000610351562,132.35000610351562,140.3000030517578,131.5,135.5,798523
2023-11-16 00:00:00+00:00,129.75,129.75,133.14999389648438,129.14999389648438,132.35000610351562,465609
2023-11-17 00:00:00+00:00,130.5500030517578,130.5500030517578,131.14999389648438,127.6500015258789,130.60000610351562,457358
2023-11-20 00:00:00+00:00,128.0,128.0,131.9499969482422,127.5,131.25,225567
2023-11-21 00:00:00+00:00,127.9000015258789,127.9000015258789,128.60000610351562,127.1500015258789,128.14999389648438,176268
2023-11-22 00:00:00+00:00,127.30000305175781,127.30000305175781,129.64999389648438,126.0,127.94999694824219,221478
2023-11-23 00:00:00+00:00,128.4499969482422,128.4499969482422,129.25,127.6500015258789,128.3000030517578,134629
2023-11-24 00:00:00+00:00,131.10000610351562,131.10000610351562,132.25,128.0,128.39999389648438,354272
2023-11-28 00:00:00+00:00,132.60000610351562,132.60000610351562,134.6999969482422,131.64999389648438,132.14999389648438,447522
2023-11-29 00:00:00+00:00,136.89999389648438,136.89999389648438,140.85000610351562,129.5500030517578,132.0,980093
2023-11-30 00:00:00+00:00,135.14999389648438,135.14999389648438,137.1999969482422,132.4499969482422,134.3000030517578,526732
2023-12-01 00:00:00+00:00,132.14999389648438,132.14999389648438,136.5500030517578,131.4499969482422,136.5500030517578,232017
2023-12-04 00:00:00+00:00,132.35000610351562,132.35000610351562,133.9499969482422,131.10000610351562,133.9499969482422,161693
2023-12-05 00:00:00+00:00,132.6999969482422,132.6999969482422,135.8000030517578,131.6999969482422,132.0,312364
2023-12-06 00:00:00+00:00,132.14999389648438,132.14999389648438,133.75,131.64999389648438,132.6999969482422,141800
2023-12-07 00:00:00+00:00,131.89999389648438,131.89999389648438,132.75,131.39999389648438,131.89999389648438,91867
2023-12-08 00:00:00+00:00,130.8000030517578,130.8000030517578,132.5,130.0,132.1999969482422,136283
2023-12-11 00:00:00+00:00,131.5500030517578,131.5500030517578,131.8000030517578,130.75,130.85000610351562,110702
2023-12-12 00:00:00+00:00,131.60000610351562,131.60000610351562,133.25,131.0,131.8000030517578,104964
2023-12-13 00:00:00+00:00,133.0,133.0,133.8000030517578,130.0500030517578,131.6999969482422,372427
2023-12-14 00:00:00+00:00,133.1999969482422,133.1999969482422,134.0,132.10000610351562,133.6999969482422,208049
2023-12-15 00:00:00+00:00,140.60000610351562,140.60000610351562,142.25,133.0,133.1999969482422,1808553
2023-12-18 00:00:00+00:00,141.10000610351562,141.10000610351562,143.0,138.14999389648438,140.35000610351562,444272
2023-12-19 00:00:00+00:00,138.5500030517578,138.5500030517578,139.9499969482422,137.10000610351562,139.9499969482422,273252
2023-12-20 00:00:00+00:00,132.25,132.25,140.9499969482422,127.69999694824219,138.5,594129
2023-12-21 00:00:00+00:00,137.64999389648438,137.64999389648438,139.8000030517578,133.3000030517578,135.89999389648438,630249
2023-12-22 00:00:00+00:00,140.25,140.25,143.0,137.8000030517578,139.39999389648438,701263
2023-12-26 00:00:00+00:00,141.4499969482422,141.4499969482422,151.85000610351562,140.0,143.75,2950373
2023-12-27 00:00:00+00:00,143.1999969482422,143.1999969482422,144.0,138.64999389648438,142.14999389648438,740595
2023-12-28 00:00:00+00:00,144.9499969482422,144.9499969482422,149.0,142.89999389648438,143.9499969482422,1447932
2023-12-29 00:00:00+00:00,144.60000610351562,144.60000610351562,147.89999389648438,143.3000030517578,145.0,432128
2024-01-01 00:00:00+00:00,149.64999389648438,149.64999389648438,151.25,144.14999389648438,145.89999389648438,496684
2024-01-02 00:00:00+00:00,151.85000610351562,151.85000610351562,154.0,146.89999389648438,150.0,698915
2024-01-03 00:00:00+00:00,150.8000030517578,150.8000030517578,153.0,149.6999969482422,152.0500030517578,337601
2024-01-04 00:00:00+00:00,148.3000030517578,148.3000030517578,153.8000030517578,146.5,151.0,766150
2024-01-05 00:00:00+00:00,149.25,149.25,151.0,147.5500030517578,148.3000030517578,391853
2024-01-08 00:00:00+00:00,152.9499969482422,152.9499969482422,157.6999969482422,147.10000610351562,149.9499969482422,983225
2024-01-09 00:00:00+00:00,165.6999969482422,165.6999969482422,167.8000030517578,151.9499969482422,155.0,3211405
2024-01-10 00:00:00+00:00,180.35000610351562,180.35000610351562,186.0500030517578,163.39999389648438,166.4499969482422,4359695
2024-01-11 00:00:00+00:00,179.5,179.5,185.60000610351562,174.0,180.5,1620325
2024-01-12 00:00:00+00:00,176.8000030517578,176.8000030517578,180.5,173.64999389648438,180.0,916600
2024-01-15 00:00:00+00:00,176.8000030517578,176.8000030517578,176.8000030517578,176.8000030517578,176.8000030517578,0
2024-01-16 00:00:00+00:00,179.8000030517578,179.8000030517578,184.39999389648438,173.9499969482422,179.89999389648438,760494
2024-01-17 00:00:00+00:00,171.89999389648438,171.89999389648438,180.85000610351562,169.25,179.1999969482422,1143277
2024-01-18 00:00:00+00:00,173.0,173.0,175.64999389648438,166.35000610351562,170.0,351498
2024-01-19 00:00:00+00:00,174.10000610351562,174.10000610351562,177.0500030517578,172.0500030517578,176.5500030517578,431687
2024-01-23 00:00:00+00:00,171.14999389648438,171.14999389648438,181.85000610351562,167.0500030517578,175.5,497270
2024-01-24 00:00:00+00:00,172.89999389648438,172.89999389648438,179.85000610351562,167.0,173.89999389648438,741968
2024-01-25 00:00:00+00:00,171.60000610351562,171.60000610351562,181.8000030517578,171.0500030517578,173.0,662258
2024-01-29 00:00:00+00:00,169.64999389648438,169.64999389648438,174.5,166.39999389648438,173.89999389648438,528914
2024-01-30 00:00:00+00:00,173.75,173.75,176.9499969482422,170.75,171.5,440696
2024-01-31 00:00:00+00:00,178.6999969482422,178.6999969482422,182.0,174.25,175.10000610351562,708866
2024-02-01 00:00:00+00:00,178.0,178.0,182.5500030517578,173.25,179.3000030517578,434053
2024-02-02 00:00:00+00:00,178.8000030517578,178.8000030517578,194.0,177.3000030517578,180.64999389648438,3036021
2024-02-05 00:00:00+00:00,175.25,175.25,183.0500030517578,174.0,180.39999389648438,597425
2024-02-06 00:00:00+00:00,173.9499969482422,173.9499969482422,179.64999389648438,171.89999389648438,179.64999389648438,300577
2024-02-07 00:00:00+00:00,173.5500030517578,173.5500030517578,176.25,172.64999389648438,174.0,267646
2024-02-08 00:00:00+00:00,170.35000610351562,170.35000610351562,174.35000610351562,168.5,173.9499969482422,551437
2024-02-09 00:00:00+00:00,174.85000610351562,174.85000610351562,177.0,163.10000610351562,170.9499969482422,589095
2024-02-12 00:00:00+00:00,169.60000610351562,169.60000610351562,178.25,167.4499969482422,175.89999389648438,350107
2024-02-13 00:00:00+00:00,168.64999389648438,168.64999389648438,169.89999389648438,163.10000610351562,168.5,215375
2024-02-14 00:00:00+00:00,173.5,173.5,176.85000610351562,165.64999389648438,169.0,282622
2024-02-15 00:00:00+00:00,168.1999969482422,168.1999969482422,183.0,165.0,179.75,1273953
2024-02-16 00:00:00+00:00,170.0500030517578,170.0500030517578,173.9499969482422,167.0500030517578,171.1999969482422,706675
2024-02-19 00:00:00+00:00,171.10000610351562,171.10000610351562,172.25,168.5,171.0,231310
2024-02-20 00:00:00+00:00,170.8000030517578,170.8000030517578,179.4499969482422,169.0500030517578,171.75,614246
2024-02-21 00:00:00+00:00,172.85000610351562,172.85000610351562,174.60000610351562,170.60000610351562,171.39999389648438,223013
2024-02-22 00:00:00+00:00,171.5500030517578,171.5500030517578,173.75,168.6999969482422,172.85000610351562,171760
2024-02-23 00:00:00+00:00,170.25,170.25,173.0500030517578,169.25,172.4499969482422,163634
2024-02-26 00:00:00+00:00,168.5,168.5,171.14999389648438,166.5500030517578,171.0,188177
2024-02-27 00:00:00+00:00,169.39999389648438,169.39999389648438,176.60000610351562,168.35000610351562,169.25,417729
2024-02-28 00:00:00+00:00,167.5500030517578,167.5500030517578,170.5500030517578,164.10000610351562,169.9499969482422,210950
2024-02-29 00:00:00+00:00,168.5,168.5,169.5,164.10000610351562,168.25,211400
2024-03-01 00:00:00+00:00,167.5,167.5,170.25,166.14999389648438,169.5,76875
2024-03-04 00:00:00+00:00,166.75,166.75,169.14999389648438,164.0,168.85000610351562,253611
2024-03-05 00:00:00+00:00,162.14999389648438,162.14999389648438,168.1999969482422,160.35000610351562,165.60000610351562,252437
2024-03-06 00:00:00+00:00,156.4499969482422,156.4499969482422,162.89999389648438,155.5500030517578,162.75,152190
2024-03-07 00:00:00+00:00,157.6999969482422,157.6999969482422,160.4499969482422,155.5500030517578,157.0,130966
2024-03-11 00:00:00+00:00,156.10000610351562,156.10000610351562,158.0,154.0500030517578,157.60000610351562,141575
2024-03-12 00:00:00+00:00,149.85000610351562,149.85000610351562,156.3000030517578,146.5,154.5,648275
2024-03-13 00:00:00+00:00,137.60000610351562,137.60000610351562,151.4499969482422,131.0,150.0500030517578,661286
2024-03-14 00:00:00+00:00,145.8000030517578,145.8000030517578,147.9499969482422,136.39999389648438,138.10000610351562,580144
2024-03-15 00:00:00+00:00,143.4499969482422,143.4499969482422,149.1999969482422,140.75,148.0,301104
2024-03-18 00:00:00+00:00,144.89999389648438,144.89999389648438,145.60000610351562,142.10000610351562,145.60000610351562,150144
2024-03-19 00:00:00+00:00,142.10000610351562,142.10000610351562,145.3000030517578,140.5500030517578,145.3000030517578,717686
2024-03-20 00:00:00+00:00,144.0500030517578,144.0500030517578,145.60000610351562,138.60000610351562,142.10000610351562,207118
2024-03-21 00:00:00+00:00,147.85000610351562,147.85000610351562,148.9499969482422,144.10000610351562,144.75,220541
2024-03-22 00:00:00+00:00,152.8000030517578,152.8000030517578,154.64999389648438,146.75,149.89999389648438,243957
2024-03-26 00:00:00+00:00,149.5500030517578,149.5500030517578,153.9499969482422,149.0,153.9499969482422,131422
2024-03-27 00:00:00+00:00,149.10000610351562,149.10000610351562,153.0,147.4499969482422,147.4499969482422,254717
2024-03-28 00:00:00+00:00,143.0500030517578,143.0500030517578,150.8000030517578,142.0500030517578,149.85000610351562,1036296
2024-04-01 00:00:00+00:00,147.10000610351562,147.10000610351562,151.3000030517578,145.0,145.0,138255
2024-04-02 00:00:00+00:00,148.14999389648438,148.14999389648438,152.3000030517578,143.85000610351562,148.89999389648438,280938
2024-04-03 00:00:00+00:00,150.9499969482422,150.9499969482422,156.0,148.5500030517578,148.5500030517578,315536
2024-04-04 00:00:00+00:00,152.0,152.0,153.0,149.64999389648438,151.9499969482422,139102
2024-04-05 00:00:00+00:00,153.75,153.75,155.25,150.35000610351562,152.60000610351562,120905
2024-04-08 00:00:00+00:00,151.60000610351562,151.60000610351562,158.64999389648438,150.0500030517578,153.9499969482422,107768
2024-04-09 00:00:00+00:00,150.10000610351562,150.10000610351562,153.85000610351562,149.3000030517578,152.0,208532
2024-04-10 00:00:00+00:00,150.0,150.0,152.35000610351562,148.3000030517578,152.35000610351562,113167
2024-04-12 00:00:00+00:00,147.3000030517578,147.3000030517578,150.64999389648438,145.89999389648438,150.0,90647
2024-04-15 00:00:00+00:00,147.60000610351562,147.60000610351562,149.8000030517578,140.5500030517578,148.0,149373
2024-04-16 00:00:00+00:00,146.1999969482422,146.1999969482422,148.9499969482422,143.10000610351562,147.5,76727
2024-04-18 00:00:00+00:00,148.60000610351562,148.60000610351562,151.10000610351562,143.3000030517578,146.8000030517578,130410
2024-04-19 00:00:00+00:00,146.60000610351562,146.60000610351562,149.4499969482422,136.0500030517578,146.5,485907
2024-04-22 00:00:00+00:00,144.9499969482422,144.9499969482422,148.9499969482422,144.5500030517578,146.5,76054
2024-04-23 00:00:00+00:00,144.60000610351562,144.60000610351562,149.64999389648438,143.8000030517578,145.0,117606
2024-04-24 00:00:00+00:00,148.5500030517578,148.5500030517578,151.39999389648438,145.1999969482422,145.25,122057
2024-04-25 00:00:00+00:00,147.4499969482422,147.4499969482422,149.39999389648438,145.9499969482422,146.35000610351562,48480
2024-04-26 00:00:00+00:00,148.6999969482422,148.6999969482422,151.89999389648438,145.0500030517578,147.89999389648438,129318
2024-04-29 00:00:00+00:00,146.64999389648438,146.64999389648438,148.5,146.1999969482422,148.5,52643
2024-04-30 00:00:00+00:00,148.64999389648438,148.64999389648438,151.5,147.14999389648438,149.0,100957
2024-05-02 00:00:00+00:00,145.0,145.0,149.89999389648438,144.25,149.0,107527
2024-05-03 00:00:00+00:00,143.60000610351562,143.60000610351562,147.8000030517578,140.0,147.8000030517578,99112
2024-05-06 00:00:00+00:00,141.1999969482422,141.1999969482422,144.75,140.0,143.85000610351562,56226
2024-05-07 00:00:00+00:00,140.4499969482422,140.4499969482422,141.64999389648438,138.0,141.10000610351562,54186
2024-05-08 00:00:00+00:00,138.5500030517578,138.5500030517578,142.0500030517578,136.89999389648438,141.0,43718
2024-05-09 00:00:00+00:00,138.75,138.75,146.9499969482422,138.0,139.14999389648438,170054
2024-05-10 00:00:00+00:00,141.1999969482422,141.1999969482422,144.0,138.14999389648438,144.0,63283
2024-05-13 00:00:00+00:00,142.5,142.5,143.35000610351562,138.9499969482422,141.60000610351562,169087
2024-05-14 00:00:00+00:00,145.6999969482422,145.6999969482422,147.0,141.0,142.64999389648438,124355
2024-05-15 00:00:00+00:00,145.4499969482422,145.4499969482422,147.89999389648438,144.5,147.89999389648438,26475
2024-05-16 00:00:00+00:00,145.5500030517578,145.5500030517578,147.0,142.64999389648438,145.4499969482422,47561
2024-05-17 00:00:00+00:00,145.0,145.0,148.5500030517578,144.10000610351562,146.10000610351562,65578
2024-05-21 00:00:00+00:00,142.85000610351562,142.85000610351562,145.8000030517578,141.85000610351562,145.64999389648438,36612
2024-05-22 00:00:00+00:00,142.6999969482422,142.6999969482422,144.0,140.8000030517578,143.9499969482422,69458
2024-05-23 00:00:00+00:00,139.89999389648438,139.89999389648438,143.35000610351562,139.10000610351562,143.35000610351562,122576
2024-05-24 00:00:00+00:00,136.5,136.5,141.9499969482422,135.5,140.25,908245
2024-05-27 00:00:00+00:00,137.5,137.5,139.1999969482422,134.6999969482422,137.14999389648438,202095
2024-05-28 00:00:00+00:00,132.5,132.5,138.89999389648438,131.5500030517578,138.89999389648438,381745
2024-05-29 00:00:00+00:00,129.14999389648438,129.14999389648438,137.85000610351562,128.60000610351562,136.0,328643
2024-05-30 00:00:00+00:00,130.5500030517578,130.5500030517578,134.39999389648438,129.75,131.6999969482422,136818
2024-05-31 00:00:00+00:00,129.85000610351562,129.85000610351562,131.1999969482422,125.94999694824219,130.0,380225
2024-06-03 00:00:00+00:00,129.75,129.75,135.0,128.89999389648438,135.0,210638
