Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PUNJABCHEM.NS,PUNJABCHEM.NS,PUNJABCHEM.NS,PUNJABCHEM.NS,PUNJABCHEM.NS,PUNJABCHEM.NS
Date,,,,,,
2007-03-08 00:00:00+00:00,129.0906982421875,137.14999389648438,145.0,124.0999984741211,144.8000030517578,53345
2007-03-09 00:00:00+00:00,124.9963150024414,132.8000030517578,144.5,125.0,144.5,3281
2007-03-12 00:00:00+00:00,126.54934692382812,134.4499969482422,138.0,132.1999969482422,132.1999969482422,1560
2007-03-13 00:00:00+00:00,128.1494598388672,136.14999389648438,139.75,131.0,136.85000610351562,375
2007-03-14 00:00:00+00:00,122.4549789428711,130.10000610351562,133.89999389648438,123.25,123.25,967
2007-03-15 00:00:00+00:00,123.67857360839844,131.39999389648438,148.89999389648438,131.0,148.89999389648438,2460
2007-03-16 00:00:00+00:00,120.57250213623047,128.10000610351562,132.0,128.10000610351562,130.10000610351562,436
2007-03-19 00:00:00+00:00,120.80780792236328,128.35000610351562,130.0,128.35000610351562,130.0,103
2007-03-20 00:00:00+00:00,116.8546142578125,124.1500015258789,126.5,121.5,125.25,527
2007-03-21 00:00:00+00:00,117.13697814941406,124.44999694824219,124.9000015258789,104.0999984741211,122.4000015258789,1658
2007-03-22 00:00:00+00:00,116.19574737548828,123.44999694824219,125.0999984741211,122.0,123.0999984741211,554
2007-03-23 00:00:00+00:00,117.6546630859375,125.0,128.0,122.0,122.0,1066
2007-03-26 00:00:00+00:00,114.8309555053711,122.0,123.1500015258789,122.0,122.30000305175781,106
2007-03-28 00:00:00+00:00,116.43104553222656,123.69999694824219,124.94999694824219,123.0,123.0,289
2007-03-29 00:00:00+00:00,124.1021499633789,131.85000610351562,133.25,120.05000305175781,120.05000305175781,846
2007-03-30 00:00:00+00:00,130.31430053710938,138.4499969482422,138.60000610351562,133.5,133.60000610351562,430
2007-04-02 00:00:00+00:00,124.52570343017578,132.3000030517578,136.89999389648438,125.0999984741211,132.3000030517578,171
2007-04-03 00:00:00+00:00,122.36085510253906,130.0,135.89999389648438,128.5,135.85000610351562,224
2007-04-04 00:00:00+00:00,123.30209350585938,131.0,135.9499969482422,122.0,122.0,168
2007-04-05 00:00:00+00:00,124.24332427978516,132.0,134.5,130.0,130.0,50
2007-04-09 00:00:00+00:00,126.4081802368164,134.3000030517578,134.9499969482422,130.5,133.9499969482422,260
